DATAFLOW,MEASURE,ESTIMATE_TYPE,SEX,SECTOR,INDUSTRY,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2016-S2,39.2,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2017-S1,41.3,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2017-S2,50.4,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2018-S1,48.4,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2018-S2,34.2,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2019-S1,30.6,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2019-S2,27.6,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2020-S1,23.7,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2020-S2,19,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2021-S1,30.6,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2021-S2,40.9,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2022-S1,40.5,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2022-S2,45.9,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2023-S1,38.7,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2023-S2,37.5,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2024-S1,36.5,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2024-S2,38.2,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2025-S1,45.3,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2025-S2,41.8,,,
ABS:AWE(1.0.0),2,2,1,7,B,10,AUS,S,2026-S1,39.6,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2009-S1,70.5,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2009-S2,61.5,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2010-S1,55.6,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2010-S2,58,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2011-S1,59.9,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2011-S2,55.3,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2012-S1,40.4,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2012-S2,38.9,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2013-S1,52.9,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2013-S2,47.1,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2014-S1,35.5,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2014-S2,40.4,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2015-S1,34.1,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2015-S2,40.2,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2016-S1,34,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2016-S2,43.2,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2017-S1,28.1,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2017-S2,37.9,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2018-S1,35.5,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2018-S2,37.9,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2019-S1,36.2,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2019-S2,34.3,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2020-S1,38.3,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2020-S2,37.2,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2021-S1,31.9,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2021-S2,41.6,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2022-S1,46.6,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2022-S2,36.3,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2023-S1,39.9,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2023-S2,50,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2024-S1,49.7,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2024-S2,41.8,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2025-S1,40.1,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2025-S2,42.5,,,
ABS:AWE(1.0.0),1,2,1,7,Q,10,AUS,S,2026-S1,32.4,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2009-S1,37.5,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2009-S2,29.5,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2010-S1,38.7,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2010-S2,51,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2011-S1,48,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2011-S2,50.9,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2012-S1,69.6,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2012-S2,55.8,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2013-S1,73.7,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2013-S2,75.7,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2014-S1,58.8,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2014-S2,50.9,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2015-S1,47.3,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2015-S2,30.9,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2016-S1,39.1,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2016-S2,40.1,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2017-S1,49.9,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2017-S2,72.4,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2018-S1,63.4,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2018-S2,70.4,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2019-S1,47.9,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2019-S2,42.8,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2020-S1,38.2,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2020-S2,34.4,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2021-S1,45,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2021-S2,48.7,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2022-S1,49,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2022-S2,48.2,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2023-S1,75.5,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2023-S2,70.8,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2024-S1,74.2,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2024-S2,47.4,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2025-S1,55.2,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2025-S2,71.6,,,
ABS:AWE(1.0.0),2,2,2,7,F,10,AUS,S,2026-S1,73.2,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2009-S1,11.6,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2009-S2,15.1,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2010-S1,15.4,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2010-S2,13.6,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2011-S1,16,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2011-S2,15.6,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2012-S1,16.8,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2012-S2,13.8,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2013-S1,16.5,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2013-S2,17.5,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2014-S1,16.2,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2014-S2,13.5,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2015-S1,15.7,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2015-S2,11.4,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2016-S1,12.6,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2016-S2,12.2,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2017-S1,13,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2017-S2,14.2,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2018-S1,15.4,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2018-S2,14.2,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2019-S1,14.6,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2019-S2,12.3,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2020-S1,17.7,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2020-S2,15.7,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2021-S1,15.7,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2021-S2,15.2,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2022-S1,16.6,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2022-S2,17,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2023-S1,15.6,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2023-S2,17.9,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2024-S1,15.6,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2024-S2,16.3,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2025-S1,15.6,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2025-S2,15.6,,,
ABS:AWE(1.0.0),3,2,1,1,TOT,10,AUS,S,2026-S1,16,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,1994-S2,408.2,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,1995-S1,409.5,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,1995-S2,395,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,1996-S1,406.5,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,1996-S2,400,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,1997-S1,417.2,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,1997-S2,431.6,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,1998-S1,449.3,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,1998-S2,468.6,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,1999-S1,455.5,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,1999-S2,452.5,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2000-S1,461.4,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2000-S2,486.6,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2001-S1,490.6,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2001-S2,501.8,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2002-S1,499.7,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2002-S2,523.2,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2003-S1,501.4,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2003-S2,506.3,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2004-S1,515.5,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2004-S2,526.7,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2005-S1,536.4,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2005-S2,556.1,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2006-S1,607.6,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2006-S2,601.7,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2007-S1,622.3,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2007-S2,634.5,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2008-S1,667.3,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2008-S2,677.9,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2009-S1,691.6,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2009-S2,690.3,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2010-S1,701.9,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2010-S2,717.6,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2011-S1,698.7,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2011-S2,745.1,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2012-S1,762.5,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2012-S2,752.3,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2013-S1,762.3,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2013-S2,824,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2014-S1,855.6,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2014-S2,857.5,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2015-S1,851.9,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2015-S2,821.1,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2016-S1,828.9,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2016-S2,860.4,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2017-S1,873.4,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2017-S2,886.4,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2018-S1,887,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2018-S2,907.4,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2019-S1,906.7,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2019-S2,916.5,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2020-S1,993.7,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2020-S2,964.8,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2021-S1,1010.2,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2021-S2,1005.6,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2022-S1,1044,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2022-S2,1053.3,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2023-S1,1055.6,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2023-S2,1078.3,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2024-S1,1128.3,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2024-S2,1178.3,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2025-S1,1215.1,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2025-S2,1247.8,,,
ABS:AWE(1.0.0),1,1,2,7,TOT,10,4,S,2026-S1,1281.9,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2009-S1,27.4,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2009-S2,26.5,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2010-S1,23.3,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2010-S2,24.6,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2011-S1,25.2,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2011-S2,26.2,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2012-S1,27,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2012-S2,29.6,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2013-S1,27.4,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2013-S2,39.1,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2014-S1,24.7,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2014-S2,22.3,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2015-S1,22.6,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2015-S2,19.4,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2016-S1,23.5,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2016-S2,25.3,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2017-S1,24,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2017-S2,25,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2018-S1,22.3,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2018-S2,21.9,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2019-S1,23.7,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2019-S2,25.9,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2020-S1,26.7,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2020-S2,22,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2021-S1,30.9,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2021-S2,31.9,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2022-S1,35.7,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2022-S2,36,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2023-S1,32.2,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2023-S2,26,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2024-S1,32.1,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2024-S2,22.7,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2025-S1,30,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2025-S2,30.8,,,
ABS:AWE(1.0.0),1,2,1,7,TOT,10,2,S,2026-S1,28.6,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2009-S1,25.3,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2009-S2,25,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2010-S1,19.9,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2010-S2,24.9,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2011-S1,25.3,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2011-S2,28.5,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2012-S1,22.2,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2012-S2,26.3,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2013-S1,25.9,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2013-S2,33,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2014-S1,33.8,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2014-S2,30.5,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2015-S1,23.9,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2015-S2,27,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2016-S1,19.4,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2016-S2,19.5,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2017-S1,28.1,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2017-S2,23.6,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2018-S1,22.1,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2018-S2,28.2,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2019-S1,24.6,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2019-S2,25.1,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2020-S1,17.7,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2020-S2,25.9,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2021-S1,22.9,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2021-S2,22.9,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2022-S1,22.1,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2022-S2,23.2,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2023-S1,24.2,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2023-S2,23,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2024-S1,21.7,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2024-S2,27.5,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2025-S1,26.9,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2025-S2,22.9,,,
ABS:AWE(1.0.0),1,2,3,7,TOT,10,5,S,2026-S1,20.7,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,1994-S2,695.3,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,1995-S1,697.8,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,1995-S2,697.7,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,1996-S1,736.7,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,1996-S2,766.8,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,1997-S1,783.7,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,1997-S2,801.5,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,1998-S1,800.9,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,1998-S2,826.4,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,1999-S1,833.3,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,1999-S2,836,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2000-S1,856,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2000-S2,868.2,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2001-S1,891.8,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2001-S2,921.9,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2002-S1,926.4,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2002-S2,934.7,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2003-S1,945.2,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2003-S2,960.3,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2004-S1,973.4,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2004-S2,1006.7,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2005-S1,1040.2,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2005-S2,1049.9,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2006-S1,1092.4,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2006-S2,1102,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2007-S1,1142.5,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2007-S2,1141.8,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2008-S1,1149.4,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2008-S2,1178.6,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2009-S1,1204.8,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2009-S2,1254.9,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2010-S1,1307.6,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2010-S2,1320.7,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2011-S1,1354.6,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2011-S2,1369,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2012-S1,1418.4,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2012-S2,1434.9,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2013-S1,1512.6,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2013-S2,1539.4,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2014-S1,1526.3,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2014-S2,1573.1,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2015-S1,1579.6,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2015-S2,1599.1,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2016-S1,1597.9,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2016-S2,1574,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2017-S1,1601.5,,,
ABS:AWE(1.0.0),2,1,3,2,TOT,10,6,S,2017-S2,1632.3,,,
