DATAFLOW,MEASURE,DATA_ITEM,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,1998-Q2,3.2,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,1998-Q3,2.1,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,1998-Q4,7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,1999-Q1,-7.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,1999-Q2,2.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,1999-Q3,1.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,1999-Q4,5.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2000-Q1,-6.1,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2000-Q2,2.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2000-Q3,0.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2000-Q4,3.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2001-Q1,-5.9,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2001-Q2,2.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2001-Q3,1.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2001-Q4,5.9,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2002-Q1,-7.1,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2002-Q2,4,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2002-Q3,0.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2002-Q4,5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2003-Q1,-7.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2003-Q2,3.6,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2003-Q3,1.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2003-Q4,6.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2004-Q1,-7.9,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2004-Q2,3.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2004-Q3,0.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2004-Q4,5.4,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2005-Q1,-7.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2005-Q2,3.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2005-Q3,0.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2005-Q4,5.4,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2006-Q1,-8.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2006-Q2,3.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2006-Q3,1.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2006-Q4,4.9,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2007-Q1,-7.1,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2007-Q2,4.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2007-Q3,0.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2007-Q4,4.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2008-Q1,-8.1,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2008-Q2,4.4,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2008-Q3,-0.2,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2008-Q4,4,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2009-Q1,-7.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2009-Q2,4.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2009-Q3,-0.2,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2009-Q4,4.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2010-Q1,-8.1,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2010-Q2,5.4,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2010-Q3,-0.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2010-Q4,4.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2011-Q1,-8.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2011-Q2,5.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2011-Q3,0.2,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2011-Q4,5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2012-Q1,-7.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2012-Q2,5.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2012-Q3,-0.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2012-Q4,4,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2013-Q1,-7.9,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2013-Q2,5.1,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2013-Q3,-0.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2013-Q4,4.6,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2014-Q1,-7.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2014-Q2,5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2014-Q3,-0.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2014-Q4,3.9,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2015-Q1,-7.1,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2015-Q2,4.6,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2015-Q3,0.1,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2015-Q4,3.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2016-Q1,-7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2016-Q2,5.2,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2016-Q3,-1.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2016-Q4,4.6,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2017-Q1,-7.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2017-Q2,5.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2017-Q3,-0.2,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2017-Q4,3.4,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2018-Q1,-6.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2018-Q2,5.6,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2018-Q3,-0.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2018-Q4,3.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2019-Q1,-7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2019-Q2,4.9,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2019-Q3,-0.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2019-Q4,3.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2020-Q1,-7.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2020-Q2,-2.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2020-Q3,3.1,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2020-Q4,7.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2021-Q1,-5.4,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2021-Q2,5.2,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2021-Q3,-2.5,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2021-Q4,7.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2022-Q1,-7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2022-Q2,5.2,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2022-Q3,-0.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2022-Q4,4.1,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2023-Q1,-7.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2023-Q2,4.2,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2023-Q3,-0.8,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2023-Q4,3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2024-Q1,-6.9,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2024-Q2,4.2,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2024-Q3,-0.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2024-Q4,3.3,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2025-Q1,-6.6,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2025-Q2,4.7,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2025-Q3,-0.6,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2025-Q4,4,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2026-Q1,-6.6,,,,
ABS:ANA_AGG(1.0.0),M2,GPM_PCA,10,AUS,Q,2026-Q2,4.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1978-Q3,47.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1978-Q4,47.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1979-Q1,47.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1979-Q2,48.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1979-Q3,48.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1979-Q4,48.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1980-Q1,48.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1980-Q2,49.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1980-Q3,49.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1980-Q4,49.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1981-Q1,49.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1981-Q2,50.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1981-Q3,50.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1981-Q4,50,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1982-Q1,50.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1982-Q2,49.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1982-Q3,49.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1982-Q4,48.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1983-Q1,47.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1983-Q2,47.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1983-Q3,48.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1983-Q4,49,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1984-Q1,49.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1984-Q2,50.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1984-Q3,50.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1984-Q4,50.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1985-Q1,50.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1985-Q2,51.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1985-Q3,51.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1985-Q4,52.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1986-Q1,53.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1986-Q2,53.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1986-Q3,53.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1986-Q4,54.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1987-Q1,54.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1987-Q2,54.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1987-Q3,55.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1987-Q4,55.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1988-Q1,56.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1988-Q2,56.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1988-Q3,56.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1988-Q4,58.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1989-Q1,59.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1989-Q2,59.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1989-Q3,60.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1989-Q4,60.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1990-Q1,60.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1990-Q2,60.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1990-Q3,60.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1990-Q4,59.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1991-Q1,58.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1991-Q2,58.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1991-Q3,58.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1991-Q4,58.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1992-Q1,58.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1992-Q2,58,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1992-Q3,58.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1992-Q4,58,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1993-Q1,58.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1993-Q2,58.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1993-Q3,58.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1993-Q4,59.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1994-Q1,59.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1994-Q2,60.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1994-Q3,61.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1994-Q4,61.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1995-Q1,62.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1995-Q2,63.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1995-Q3,63.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1995-Q4,63.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1996-Q1,63.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1996-Q2,63.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1996-Q3,63.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1996-Q4,63.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1997-Q1,63.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1997-Q2,63.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1997-Q3,63.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1997-Q4,64.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1998-Q1,64.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1998-Q2,64.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1998-Q3,64.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1998-Q4,65.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1999-Q1,65.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1999-Q2,65.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1999-Q3,66,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,1999-Q4,67.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2000-Q1,67.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2000-Q2,68,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2000-Q3,68.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2000-Q4,67.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2001-Q1,67.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2001-Q2,67.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2001-Q3,67.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2001-Q4,67.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2002-Q1,67.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2002-Q2,68,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2002-Q3,68.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2002-Q4,69.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2003-Q1,69.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2003-Q2,69.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2003-Q3,69.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2003-Q4,70.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2004-Q1,70.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2004-Q2,70.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2004-Q3,70.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2004-Q4,71.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2005-Q1,72.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2005-Q2,73.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2005-Q3,73.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2005-Q4,73.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2006-Q1,73.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2006-Q2,74.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2006-Q3,75.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2006-Q4,75.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2007-Q1,75.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2007-Q2,76.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2007-Q3,77,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2007-Q4,77.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2008-Q1,78.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2008-Q2,79.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2008-Q3,79.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2008-Q4,79.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2009-Q1,78.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2009-Q2,78.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2009-Q3,77.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2009-Q4,78.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2010-Q1,79,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2010-Q2,80,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2010-Q3,80.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2010-Q4,80.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2011-Q1,81.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2011-Q2,81.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2011-Q3,81.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2011-Q4,82.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2012-Q1,82.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2012-Q2,82.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2012-Q3,82.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2012-Q4,82.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2013-Q1,82.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2013-Q2,83.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2013-Q3,83.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2013-Q4,82.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2014-Q1,82.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2014-Q2,83.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2014-Q3,83.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2014-Q4,83.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2015-Q1,84.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2015-Q2,84.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_HRW,20,AUS,Q,2015-Q3,84.9,,,,
