DATAFLOW,ASGS_2011_STATE_GCCSA_SA4_SA3_SA2,HH_TYPE,PROJ_SERIES,FREQUENCY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2036,144622,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2037,145687,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2038,146622,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2039,147527,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2040,148291,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2041,149082,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2042,149942,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2043,150655,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2044,151375,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2045,152077,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2046,152715,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2021,669137,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2022,678137,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2023,693561,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2024,707651,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2025,722074,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2026,737153,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2027,753693,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2028,769799,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2029,785685,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2030,801267,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2031,816703,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2032,832805,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2033,848605,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2034,864046,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2035,879273,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2036,894457,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2037,910189,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2038,925691,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2039,940909,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2040,955888,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2041,970866,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2042,985527,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2043,999895,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2044,1014123,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2045,1028180,,,
ABS:ABS_HH_PROV(1.0.0),2,31,2,A,2046,1042200,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2021,121665,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2022,122031,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2023,124564,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2024,126894,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2025,129236,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2026,131599,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2027,133998,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2028,136319,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2029,138582,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2030,140804,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2031,142941,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2032,144966,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2033,146924,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2034,148907,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2035,150923,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2036,152894,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2037,154847,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2038,156771,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2039,158670,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2040,160554,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2041,162407,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2042,164215,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2043,165961,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2044,167679,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2045,169342,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,1,A,2046,170987,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2021,69094,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2022,70001,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2023,70935,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2024,71774,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2025,72551,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2026,73292,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2027,74043,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2028,74682,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2029,75267,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2030,75783,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2031,76241,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2032,76672,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2033,77013,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2034,77292,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2035,77526,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2036,77738,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2037,77891,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2038,77993,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2039,78059,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2040,78095,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2041,78122,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2042,78112,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2043,78071,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2044,78023,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2045,77967,,,
ABS:ABS_HH_PROV(1.0.0),6,31,3,A,2046,77906,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2021,17977,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2022,18109,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2023,18472,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2024,18726,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2025,18970,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2026,19209,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2027,19450,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2028,19682,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2029,19879,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2030,20071,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2031,20235,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2032,20388,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2033,20531,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2034,20665,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2035,20787,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2036,20902,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2037,21004,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2038,21096,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2039,21180,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2040,21251,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2041,21331,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2042,21400,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2043,21453,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2044,21504,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2045,21544,,,
ABS:ABS_HH_PROV(1.0.0),7,31,3,A,2046,21584,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2021,121665,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2022,121765,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2023,124042,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2024,126132,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2025,128239,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2026,130379,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2027,132558,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2028,134663,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2029,136707,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2030,138719,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2031,140642,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2032,142450,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2033,144184,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2034,145944,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2035,147737,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2036,149490,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2037,151220,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2038,152923,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2039,154601,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2040,156269,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2041,157916,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2042,159510,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2043,161035,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2044,162518,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2045,163942,,,
ABS:ABS_HH_PROV(1.0.0),8,1_2,3,A,2046,165331,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2021,80140,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2022,81065,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2023,82942,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2024,84315,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2025,85696,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2026,87074,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2027,88469,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2028,89850,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2029,91100,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2030,92333,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2031,93443,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2032,94512,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2033,95565,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2034,96606,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2035,97634,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2036,98651,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2037,99644,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2038,100608,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2039,101550,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2040,102472,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2041,103379,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2042,104276,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2043,105133,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2044,105977,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2045,106808,,,
ABS:ABS_HH_PROV(1.0.0),7,4,1,A,2046,107629,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2021,1053671,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2022,1069050,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2023,1088382,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2024,1105112,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2025,1121547,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2026,1137376,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2027,1153811,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2028,1169994,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2029,1185954,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2030,1201804,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2031,1217429,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2032,1233336,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2033,1249073,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2034,1264493,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2035,1279724,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2036,1294778,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2037,1310163,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2038,1325127,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2039,1339650,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2040,1353711,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2041,1367545,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2042,1380838,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2043,1393484,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2044,1405722,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2045,1417487,,,
ABS:ABS_HH_PROV(1.0.0),5,4,2,A,2046,1429019,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2021,38471,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2022,38525,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2023,39709,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2024,40759,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2025,41721,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2026,42605,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2027,43428,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2028,44191,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2029,44857,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2030,45447,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2031,45960,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2032,46427,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2033,46868,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2034,47256,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2035,47600,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2036,47951,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2037,48243,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2038,48514,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2039,48798,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2040,49085,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2041,49411,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2042,49797,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2043,50137,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2044,50519,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2045,50944,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,32,1,A,2046,51374,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2021,4210,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2022,4200,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2023,4215,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2024,4213,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2025,4210,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2026,4210,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2027,4215,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2028,4216,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2029,4217,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2030,4213,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2031,4203,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2032,4194,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2033,4181,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2034,4169,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2035,4151,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2036,4133,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2037,4109,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2038,4085,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2039,4060,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2040,4031,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2041,4005,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2042,3977,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2043,3948,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2044,3919,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2045,3892,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,32,1,A,2046,3863,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2021,1181,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2022,1201,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2023,1219,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2024,1226,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2025,1236,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2026,1248,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2027,1263,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2028,1277,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2029,1291,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2030,1305,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2031,1318,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2032,1331,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2033,1344,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2034,1355,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2035,1366,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2036,1376,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2037,1386,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2038,1394,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2039,1402,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2040,1410,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2041,1416,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2042,1421,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2043,1426,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2044,1434,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2045,1440,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,1,A,2046,1446,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2021,52621,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2022,53019,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2023,54303,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2024,55275,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2025,56267,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2026,57199,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2027,58151,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2028,59093,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2029,59939,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2030,60771,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2031,61518,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2032,62241,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2033,62959,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2034,63672,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2035,64383,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2036,65078,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2037,65770,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2038,66446,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2039,67106,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2040,67758,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2041,68399,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2042,69039,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2043,69649,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2044,70248,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2045,70842,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,1,A,2046,71428,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2021,221512,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2022,224164,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2023,225227,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2024,226117,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2025,227358,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2026,228800,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2027,230309,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2028,231889,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2029,233579,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2030,235407,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2031,237305,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2032,239268,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2033,241290,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2034,243393,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2035,245569,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2036,247799,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2037,250025,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2038,252269,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2039,254578,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2040,256926,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2041,259334,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2042,261783,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2043,264234,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2044,266754,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2045,269330,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,3,A,2046,271962,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2021,121665,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2022,121765,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2023,124042,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2024,126132,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2025,128239,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2026,130379,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2027,132666,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2028,134874,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2029,137026,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2030,139137,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2031,141161,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2032,143126,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2033,145014,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2034,146929,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2035,148875,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2036,150784,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2037,152720,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2038,154634,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2039,156517,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2040,158396,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,1_2,2,A,2041,160248,,,
